patent_id	citation_id	date
7812329	6972421	2010-10-12
8633459	6972421	2014-01-21
8173985	6972421	2012-05-08
7233010	6972421	2007-06-19
8000212	6972421	2011-08-16
7372057	6972421	2008-05-13
9576785	6972421	2017-02-21
9741553	6972421	2017-08-22
9748086	6972421	2017-08-29
7868304	6972421	2011-01-11
7812542	6972421	2010-10-12
8526481	6972421	2013-09-03
9678262	6972421	2017-06-13
9739574	6972421	2017-08-22
7368741	6972421	2008-05-06
7652272	6972421	2010-01-26
7233013	6972421	2007-06-19
7679027	6972421	2010-03-16
7525111	6972421	2009-04-28
7196343	6972421	2007-03-27
8035092	6972421	2011-10-11
9429847	6972421	2016-08-30
8841639	6972421	2014-09-23
8198615	6972421	2012-06-12
7217941	6972421	2007-05-15
8610095	6972421	2013-12-17
9829283	6972421	2017-11-28
9307624	6972421	2016-04-05
7420191	6972421	2008-09-02
7423275	6972421	2008-09-09
8071963	6972421	2011-12-06
7217940	6972421	2007-05-15
8304752	6972421	2012-11-06
8547525	6972421	2013-10-01
7856044	6972421	2010-12-21
7759663	6972421	2010-07-20
8629417	6972421	2014-01-14
7288778	6972421	2007-10-30
7655925	6972421	2010-02-02
8446928	6972421	2013-05-21
9332625	6972421	2016-05-03
9726388	6972421	2017-08-08
9770724	6972421	2017-09-26
9922814	6972421	2018-03-20
9052615	6972421	2015-06-09
7230258	6972421	2007-06-12
7501641	6972421	2009-03-10
7361918	6972421	2008-04-22
7308007	6980625	2007-12-11
7330529	6980625	2008-02-12
8853592	7045791	2014-10-07
8692194	7045791	2014-04-08
8759760	7045791	2014-06-24
8791415	7045791	2014-07-29
8658974	7045791	2014-02-25
8440969	7045791	2013-05-14
7961397	7045791	2011-06-14
7718979	7045791	2010-05-18
9349564	7045791	2016-05-24
7714285	7045791	2010-05-11
7612321	7045791	2009-11-03
8115180	7045791	2012-02-14
8558174	7045791	2013-10-15
8093558	7045791	2012-01-10
8173948	7045791	2012-05-08
7781733	7045791	2010-08-24
8648301	7045791	2014-02-11
8350227	7045791	2013-01-08
8304752	7087914	2012-11-06
8530870	7087914	2013-09-10
7288777	7087914	2007-10-30
9497840	7087914	2016-11-15
7649188	7087914	2010-01-19
8198615	7087914	2012-06-12
8014432	7087914	2011-09-06
8242471	7087914	2012-08-14
9164403	7087914	2015-10-20
9066412	7087914	2015-06-23
7449704	7087914	2008-11-11
7476887	7087914	2009-01-13
7323703	7087914	2008-01-29
8143606	7087914	2012-03-27
8901522	7087914	2014-12-02
8263953	7087914	2012-09-11
9119278	7087914	2015-08-25
7365351	7087914	2008-04-29
RE45957	7087914	2016-03-29
8526481	7087914	2013-09-03
9986629	7087914	2018-05-29
7372056	7087914	2008-05-13
7812329	7087914	2010-10-12
8446928	7087914	2013-05-21
8653437	7087914	2014-02-18
9295147	7087914	2016-03-22
7271401	7087914	2007-09-18
8653491	7087914	2014-02-18
8462425	7087914	2013-06-11
8604452	7087914	2013-12-10
7671349	7087914	2010-03-02
8633459	7087914	2014-01-21
8009865	7087914	2011-08-30
8710473	7087914	2014-04-29
7680158	7087914	2010-03-16
9411250	7087914	2016-08-09
9516730	7087914	2016-12-06
8471227	7087914	2013-06-25
7247870	7087914	2007-07-24
8519366	7087914	2013-08-27
7164144	7087914	2007-01-16
8810902	7087914	2014-08-19
8586953	7087914	2013-11-19
7655925	7087914	2010-02-02
9826617	7087914	2017-11-21
7795816	7087914	2010-09-14
8035092	7087914	2011-10-11
7885387	7087914	2011-02-08
8629417	7087914	2014-01-14
7856044	7087914	2010-12-21
8654438	7087914	2014-02-18
8513629	7087914	2013-08-20
8461560	7087914	2013-06-11
8785892	7087914	2014-07-22
9609732	7087914	2017-03-28
9544984	7087914	2017-01-10
7388220	7087914	2008-06-17
8841641	7087914	2014-09-23
9241395	7087914	2016-01-19
8520186	7088758	2013-08-27
9207119	7088758	2015-12-08
RE45957	7088758	2016-03-29
8675697	7088758	2014-03-18
9071036	7088758	2015-06-30
9507248	7088758	2016-11-29
8611393	7088758	2013-12-17
8837536	7088758	2014-09-16
8989225	7088758	2015-03-24
9715180	7088758	2017-07-25
9130338	7088758	2015-09-08
9778108	7088758	2017-10-03
9147993	7088758	2015-09-29
8014432	7088758	2011-09-06
7250620	7109503	2007-07-31
7737418	7109503	2010-06-15
7247870	7109503	2007-07-24
8158959	7109503	2012-04-17
8901524	7109503	2014-12-02
8536550	7109503	2013-09-17
8586954	7109503	2013-11-19
8138487	7109503	2012-03-20
7365351	7109503	2008-04-29
7388220	7109503	2008-06-17
8253059	7109503	2012-08-28
8523331	7122816	2013-09-03
8227771	7122816	2012-07-24
9097434	7122816	2015-08-04
8742378	7122816	2014-06-03
9039957	7122816	2015-05-26
9233782	7122816	2016-01-12
8816305	7122816	2014-08-26
7378673	7122816	2008-05-27
9669334	7122816	2017-06-06
8698112	7122816	2014-04-15
7456417	7122816	2008-11-25
8154000	7122816	2012-04-10
7718985	7122816	2010-05-18
8610095	7122816	2013-12-17
8993987	7122816	2015-03-31
8785895	7122816	2014-07-22
9192039	7122816	2015-11-17
9029813	7122816	2015-05-12
8343429	7122816	2013-01-01
8586954	7141806	2013-11-19
8158959	7141806	2012-04-17
9655222	7141806	2017-05-16
8901524	7141806	2014-12-02
8314398	7164144	2012-11-20
9351388	7164144	2016-05-24
8513629	7164144	2013-08-20
9198272	7164144	2015-11-24
8587768	7164144	2013-11-19
9318864	7164144	2016-04-19
8450706	7164144	2013-05-28
8633459	7164144	2014-01-21
8462425	7164144	2013-06-11
9295147	7164144	2016-03-22
8901522	7164144	2014-12-02
7960701	7164144	2011-06-14
9516730	7164144	2016-12-06
8411815	7164144	2013-04-02
9986629	7164144	2018-05-29
7812329	7164144	2010-10-12
9066412	7164144	2015-06-23
7233013	7164144	2007-06-19
8198615	7164144	2012-06-12
8530870	7164144	2013-09-10
8872144	7164144	2014-10-28
9241395	7164144	2016-01-19
8785892	7164144	2014-07-22
9544984	7164144	2017-01-10
7456417	7164144	2008-11-25
9609732	7164144	2017-03-28
8263953	7164144	2012-09-11
8731139	7164144	2014-05-20
9000405	7164144	2015-04-07
7671349	7164144	2010-03-02
9831626	7164144	2017-11-28
8035092	7164144	2011-10-11
9167679	7164144	2015-10-20
8519366	7164144	2013-08-27
8471227	7164144	2013-06-25
8704200	7164144	2014-04-22
7655925	7164144	2010-02-02
8841641	7164144	2014-09-23
9497840	7164144	2016-11-15
7491954	7164144	2009-02-17
8746975	7164144	2014-06-10
8654438	7164144	2014-02-18
7271401	7164144	2007-09-18
8629417	7164144	2014-01-14
9713239	7164144	2017-07-18
7476887	7164144	2009-01-13
7928416	7164144	2011-04-19
8653437	7164144	2014-02-18
8242471	7164144	2012-08-14
8810902	7164144	2014-08-19
8304752	7164144	2012-11-06
8426834	7164144	2013-04-23
9185786	7164144	2015-11-10
8604452	7164144	2013-12-10
7641349	7164144	2010-01-05
8071963	7164144	2011-12-06
8895946	7164144	2014-11-25
8686370	7164144	2014-04-01
7595594	7180081	2009-09-29
8227771	7180081	2012-07-24
8960596	7180081	2015-02-24
9307624	7180081	2016-04-05
8138487	7180081	2012-03-20
8610354	7180083	2013-12-17
8586954	7180083	2013-11-19
7760341	7180083	2010-07-20
8901524	7180083	2014-12-02
8158959	7180083	2012-04-17
7309871	7193228	2007-12-18
8314398	7193228	2012-11-20
7960701	7193228	2011-06-14
9472313	7193228	2016-10-18
7463413	7193228	2008-12-09
7843632	7193228	2010-11-30
8050380	7193228	2011-11-01
8934083	7193228	2015-01-13
7961383	7193228	2011-06-14
8139200	7193228	2012-03-20
9696632	7193228	2017-07-04
7476887	7193228	2009-01-13
8284815	7193228	2012-10-09
9696467	7193228	2017-07-04
9703209	7193228	2017-07-11
8736810	7193228	2014-05-27
7706057	7193228	2010-04-27
7993937	7193228	2011-08-09
7750326	7193228	2010-07-06
7641349	7193228	2010-01-05
9449845	7196342	2016-09-20
9136273	7196342	2015-09-15
9111877	7196342	2015-08-18
9165786	7196342	2015-10-20
9269590	7196342	2016-02-23
9412608	7196342	2016-08-09
8587768	7196342	2013-11-19
9236265	7196342	2016-01-12
8980763	7196342	2015-03-17
9613822	7196342	2017-04-04
8741778	7196342	2014-06-03
9236266	7196342	2016-01-12
8586954	7196342	2013-11-19
9773648	7196342	2017-09-26
8895946	7196342	2014-11-25
9607856	7196342	2017-03-28
8679983	7196342	2014-03-25
9299582	7196342	2016-03-29
8314398	7196342	2012-11-20
8446928	7196342	2013-05-21
9299537	7196342	2016-03-29
7456417	7196342	2008-11-25
9263278	7196342	2016-02-16
9355862	7196342	2016-05-31
9773695	7196342	2017-09-26
9299583	7196342	2016-03-29
9093371	7196342	2015-07-28
9309598	7196342	2016-04-12
9768034	7196342	2017-09-19
9418858	7196342	2016-08-16
9064816	7196342	2015-06-23
8785892	7196342	2014-07-22
9034770	7196342	2015-05-19
8951429	7196342	2015-02-10
9355856	7196342	2016-05-31
9378969	7196342	2016-06-28
9857690	7196342	2018-01-02
9847289	7196342	2017-12-19
9564296	7196342	2017-02-07
9437451	7196342	2016-09-06
7504643	7196342	2009-03-17
8158959	7196342	2012-04-17
9659753	7196342	2017-05-23
9659792	7196342	2017-05-23
9324576	7196342	2016-04-26
9209012	7196342	2015-12-08
9117855	7196342	2015-08-25
9472417	7196342	2016-10-18
9837249	7196342	2017-12-05
9728437	7196342	2017-08-08
9368364	7196342	2016-06-14
9502258	7196342	2016-11-22
9190293	7196342	2015-11-17
9159606	7196342	2015-10-13
9293568	7196342	2016-03-22
9885117	7196342	2018-02-06
8921234	7196342	2014-12-30
9040422	7196342	2015-05-26
9903020	7196342	2018-02-27
9553102	7196342	2017-01-24
7960701	7196342	2011-06-14
9691645	7196342	2017-06-27
9390937	7196342	2016-07-12
9343272	7196342	2016-05-17
9449850	7196342	2016-09-20
9711366	7196342	2017-07-18
9934942	7196342	2018-04-03
8808563	7196342	2014-08-19
9378978	7196342	2016-06-28
9153442	7196342	2015-10-06
9245762	7196342	2016-01-26
9478432	7196342	2016-10-25
8771539	7196342	2014-07-08
9837284	7196342	2017-12-05
9978564	7196342	2018-05-22
9425058	7196342	2016-08-23
9023734	7196342	2015-05-05
9493879	7196342	2016-11-15
9268031	7196342	2016-02-23
8530870	7196342	2013-09-10
9349605	7196342	2016-05-24
9449846	7196342	2016-09-20
9093390	7196342	2015-07-28
7250620	7196342	2007-07-31
9373517	7196342	2016-06-21
7641349	7196342	2010-01-05
8411815	7196342	2013-04-02
8501629	7196342	2013-08-06
9496167	7196342	2016-11-15
8969212	7196342	2015-03-03
9499898	7196342	2016-11-22
8956980	7196342	2015-02-17
7705333	7196342	2010-04-27
9520303	7196342	2016-12-13
8035092	7196342	2011-10-11
8841641	7196342	2014-09-23
9472412	7196342	2016-10-18
8679982	7196342	2014-03-25
8771536	7196342	2014-07-08
7812329	7196342	2010-10-12
7750326	7196342	2010-07-06
9114438	7196342	2015-08-25
9881805	7196342	2018-01-30
8526481	7196342	2013-09-03
7856044	7196342	2010-12-21
9754800	7196342	2017-09-05
9396989	7196342	2016-07-19
9478434	7196342	2016-10-25
8519366	7196342	2013-08-27
9184055	7196342	2015-11-10
9865484	7196342	2018-01-09
8975152	7196342	2015-03-10
9385028	7196342	2016-07-05
9406523	7196342	2016-08-02
8927390	7196342	2015-01-06
9012302	7196342	2015-04-21
9887096	7196342	2018-02-06
9741593	7196342	2017-08-22
9384997	7196342	2016-07-05
8895449	7196342	2014-11-25
9362130	7196342	2016-06-07
8629417	7196342	2014-01-14
7495239	7196342	2009-02-24
8801952	7196342	2014-08-12
9299575	7196342	2016-03-29
7655925	7196342	2010-02-02
7598503	7196342	2009-10-06
8471227	7196342	2013-06-25
9299538	7196342	2016-03-29
9287134	7196342	2016-03-15
7365349	7196342	2008-04-29
8686370	7196342	2014-04-01
9373522	7196342	2016-06-21
8901524	7196342	2014-12-02
9704723	7196342	2017-07-11
9721789	7196342	2017-08-01
7671349	7196342	2010-03-02
9287095	7196342	2016-03-15
9132436	7196342	2015-09-15
9576809	7196342	2017-02-21
8198615	7196342	2012-06-12
9023732	7196342	2015-05-05
8765574	7196342	2014-07-01
9355863	7196342	2016-05-31
9842744	7196342	2017-12-12
9947549	7196342	2018-04-17
8749876	7217940	2014-06-10
8785892	7217940	2014-07-22
7856044	7217940	2010-12-21
8586954	7217940	2013-11-19
9082521	7217940	2015-07-14
9465306	7217940	2016-10-11
9703209	7217940	2017-07-11
8035092	7217940	2011-10-11
8530870	7217940	2013-09-10
7641349	7217940	2010-01-05
8841641	7217940	2014-09-23
8446928	7217940	2013-05-21
8895946	7217940	2014-11-25
9153927	7217940	2015-10-06
7385212	7217940	2008-06-10
8314398	7217940	2012-11-20
8587768	7217940	2013-11-19
8625190	7217940	2014-01-07
7476887	7217940	2009-01-13
8324601	7217940	2012-12-04
7812329	7217940	2010-10-12
9268031	7217940	2016-02-23
7842937	7217940	2010-11-30
8263953	7217940	2012-09-11
8766212	7217940	2014-07-01
7655925	7217940	2010-02-02
8629417	7217940	2014-01-14
7671349	7217940	2010-03-02
8526481	7217940	2013-09-03
8519366	7217940	2013-08-27
8471227	7217940	2013-06-25
8502178	7217940	2013-08-06
7473907	7217940	2009-01-06
7288778	7217940	2007-10-30
8901524	7217940	2014-12-02
7960701	7217940	2011-06-14
8158959	7217940	2012-04-17
8198615	7217940	2012-06-12
8138487	7217940	2012-03-20
8901522	7217941	2014-12-02
8629417	7217941	2014-01-14
7655925	7217941	2010-02-02
8446928	7217941	2013-05-21
9872372	7217941	2018-01-16
8901524	7217941	2014-12-02
8035092	7217941	2011-10-11
7671349	7217941	2010-03-02
8198615	7217941	2012-06-12
7812329	7217941	2010-10-12
8785892	7217941	2014-07-22
7491951	7217941	2009-02-17
8526481	7217941	2013-09-03
7856044	7217941	2010-12-21
8129700	7217941	2012-03-06
8519366	7217941	2013-08-27
8158959	7217941	2012-04-17
7619233	7217941	2009-11-17
8586954	7217941	2013-11-19
8158959	7247870	2012-04-17
8593617	7247870	2013-11-26
8586954	7247870	2013-11-19
8256441	7247870	2012-09-04
9918375	7247870	2018-03-13
7598509	7247870	2009-10-06
8304752	7247870	2012-11-06
8901524	7247870	2014-12-02
8536550	7247870	2013-09-17
7732794	7247870	2010-06-08
8530854	7291853	2013-09-10
7446329	7291853	2008-11-04
7488962	7291853	2009-02-10
9681846	7291853	2017-06-20
8749178	7291853	2014-06-10
7714285	7297948	2010-05-11
7718979	7297948	2010-05-18
8759760	7297948	2014-06-24
8648301	7297948	2014-02-11
8440969	7297948	2013-05-14
8263953	7309871	2012-09-11
9772560	7309871	2017-09-26
8399868	7309871	2013-03-19
9781869	7309871	2017-10-03
9703209	7309871	2017-07-11
9609731	7317196	2017-03-28
7999915	7317196	2011-08-16
9301381	7317196	2016-03-29
9713239	7317196	2017-07-18
8198611	7317196	2012-06-12
9295147	7317196	2016-03-22
8324601	7317196	2012-12-04
9402297	7317196	2016-07-26
8476609	7317196	2013-07-02
9544984	7317196	2017-01-10
9497842	7317196	2016-11-15
8017924	7317196	2011-09-13
7746913	7317196	2010-06-29
9451684	7317196	2016-09-20
7778302	7317196	2010-08-17
7439530	7317196	2008-10-21
8502178	7317196	2013-08-06
8368040	7317196	2013-02-05
9265136	7317196	2016-02-16
8253123	7317196	2012-08-28
9877378	7317196	2018-01-23
7822092	7317196	2010-10-26
7903715	7317196	2011-03-08
7842937	7317196	2010-11-30
7491954	7317196	2009-02-17
8093571	7317196	2012-01-10
8035092	7317196	2011-10-11
9335637	7317196	2016-05-10
9941034	7317196	2018-04-10
8629417	7323703	2014-01-14
9318864	7323703	2016-04-19
8519366	7323703	2013-08-27
7453077	7323703	2008-11-18
7482609	7323703	2009-01-27
7439530	7323703	2008-10-21
8792191	7346093	2014-07-29
7664159	7346093	2010-02-16
7965757	7346093	2011-06-21
8158959	7355191	2012-04-17
7491954	7355191	2009-02-17
8841641	7355191	2014-09-23
8471227	7355191	2013-06-25
8586954	7355191	2013-11-19
8530870	7355191	2013-09-10
8283643	7355191	2012-10-09
8017924	7355191	2011-09-13
8681943	7355191	2014-03-25
8901524	7355191	2014-12-02
8536550	7355191	2013-09-17
8263953	7361918	2012-09-11
8629417	7361918	2014-01-14
8071963	7361918	2011-12-06
7615766	7361918	2009-11-10
8035092	7361918	2011-10-11
8526481	7361918	2013-09-03
7655925	7361918	2010-02-02
7812329	7361918	2010-10-12
8198615	7361918	2012-06-12
7671349	7361918	2010-03-02
8324600	7361918	2012-12-04
8519366	7361918	2013-08-27
8710472	7361918	2014-04-29
8446928	7361918	2013-05-21
7856044	7361918	2010-12-21
8399868	7361918	2013-03-19
8536549	7361918	2013-09-17
7456417	7361918	2008-11-25
8629417	7365349	2014-01-14
8158959	7365349	2012-04-17
8035092	7365349	2011-10-11
8901524	7365349	2014-12-02
8526481	7365349	2013-09-03
7655925	7365349	2010-02-02
9363879	7365349	2016-06-07
7812329	7365349	2010-10-12
8198615	7365349	2012-06-12
7671349	7365349	2010-03-02
8519366	7365349	2013-08-27
8901521	7365349	2014-12-02
8446928	7365349	2013-05-21
7856044	7365349	2010-12-21
8586954	7365349	2013-11-19
9759912	7365351	2017-09-12
8901524	7365351	2014-12-02
8586954	7365351	2013-11-19
8536550	7365351	2013-09-17
7732794	7365351	2010-06-08
8158959	7365351	2012-04-17
8450706	7368741	2013-05-28
8519366	7368741	2013-08-27
8198615	7368741	2012-06-12
8335038	7368741	2012-12-18
8335039	7368741	2012-12-18
7812329	7368741	2010-10-12
8116429	7368741	2012-02-14
8031838	7368741	2011-10-04
9506871	7368741	2016-11-29
8111809	7368741	2012-02-07
8841639	7368741	2014-09-23
8610095	7368741	2013-12-17
8254524	7368741	2012-08-28
8083406	7368741	2011-12-27
7856044	7368741	2010-12-21
8041008	7368741	2011-10-18
9983144	7368741	2018-05-29
8526481	7368741	2013-09-03
9305764	7368741	2016-04-05
9609732	7368741	2017-03-28
8227771	7368741	2012-07-24
8047714	7368741	2011-11-01
8035092	7368741	2011-10-11
9155180	7368741	2015-10-06
7671349	7368741	2010-03-02
8253123	7368741	2012-08-28
8629417	7368741	2014-01-14
8749178	7368741	2014-06-10
9719932	7368741	2017-08-01
8249218	7368741	2012-08-21
8130904	7368741	2012-03-06
9307624	7368741	2016-04-05
8446928	7368741	2013-05-21
7655925	7368741	2010-02-02
9238243	7372056	2016-01-19
8526481	7372056	2013-09-03
8519366	7372056	2013-08-27
8345824	7372056	2013-01-01
8629417	7372056	2014-01-14
9949354	7372056	2018-04-17
9271381	7372056	2016-02-23
8198615	7372056	2012-06-12
7589337	7372056	2009-09-15
7916388	7372056	2011-03-29
9546901	7372056	2017-01-17
8653437	7372056	2014-02-18
8513629	7372056	2013-08-20
7655925	7372056	2010-02-02
7856044	7372056	2010-12-21
7671349	7372056	2010-03-02
8102968	7372056	2012-01-24
9066412	7372056	2015-06-23
8847183	7372056	2014-09-30
8633459	7372056	2014-01-21
8575575	7372056	2013-11-05
8462425	7372056	2013-06-11
8514486	7372056	2013-08-20
8969838	7372056	2015-03-03
7641349	7372056	2010-01-05
9119278	7372056	2015-08-25
9591734	7372056	2017-03-07
8604452	7372056	2013-12-10
8283643	7372056	2012-10-09
8810902	7372056	2014-08-19
8939966	7372056	2015-01-27
8446928	7372056	2013-05-21
7812329	7372056	2010-10-12
8035092	7372056	2011-10-11
8653491	7372056	2014-02-18
7683355	7372056	2010-03-23
8704200	7372056	2014-04-22
9516730	7372056	2016-12-06
8263953	7372056	2012-09-11
8000448	7372056	2011-08-16
7872245	7372056	2011-01-18
8654438	7372056	2014-02-18
8158960	7378673	2012-04-17
8654438	7378673	2014-02-18
8526481	7378673	2013-09-03
7897947	7378673	2011-03-01
8446928	7378673	2013-05-21
8513629	7378673	2013-08-20
8779402	7378673	2014-07-15
8530871	7378673	2013-09-10
8198615	7378673	2012-06-12
7671349	7378673	2010-03-02
7872245	7378673	2011-01-18
8629417	7378673	2014-01-14
9233782	7378673	2016-01-12
7838854	7378673	2010-11-23
8519367	7378673	2013-08-27
8610095	7378673	2013-12-17
7655925	7378673	2010-02-02
7812329	7378673	2010-10-12
8653437	7378673	2014-02-18
8519366	7378673	2013-08-27
8704200	7378673	2014-04-22
8462425	7378673	2013-06-11
9295147	7378673	2016-03-22
8035092	7378673	2011-10-11
7856044	7378673	2010-12-21
7641349	7388220	2010-01-05
8198612	7388220	2012-06-12
8263953	7388220	2012-09-11
9414476	7388220	2016-08-09
8872144	7388220	2014-10-28
8901524	7388220	2014-12-02
7456417	7388220	2008-11-25
7705334	7388220	2010-04-27
8586954	7388220	2013-11-19
9826617	7388220	2017-11-21
7453077	7388220	2008-11-18
8158959	7388220	2012-04-17
9318864	7388220	2016-04-19
8399868	7388220	2013-03-19
7655925	7394083	2010-02-02
8198615	7394083	2012-06-12
7615766	7394083	2009-11-10
8710472	7394083	2014-04-29
7856044	7394083	2010-12-21
8513628	7394083	2013-08-20
8629417	7394083	2014-01-14
7671349	7394083	2010-03-02
8526481	7394083	2013-09-03
8035092	7394083	2011-10-11
8446928	7394083	2013-05-21
8519366	7394083	2013-08-27
7812329	7394083	2010-10-12
9516730	7402825	2016-12-06
7622727	7402825	2009-11-24
8969838	7405416	2015-03-03
9338869	7405416	2016-05-10
7916388	7405416	2011-03-29
8227771	7405416	2012-07-24
8154000	7405416	2012-04-10
8283643	7405416	2012-10-09
7615766	7405416	2009-11-10
8810902	7405416	2014-08-19
8921815	7405416	2014-12-30
9277634	7405416	2016-03-01
9310686	7405416	2016-04-12
9029813	7405416	2015-05-12
9097434	7405416	2015-08-04
8462425	7405416	2013-06-11
8633459	7405416	2014-01-21
9961755	7405416	2018-05-01
8514486	7405416	2013-08-20
8526481	7405416	2013-09-03
7856044	7405416	2010-12-21
7812329	7405416	2010-10-12
8653437	7405416	2014-02-18
8502178	7405416	2013-08-06
8841639	7405416	2014-09-23
9392678	7405416	2016-07-12
7872245	7405416	2011-01-18
9192037	7405416	2015-11-17
8519366	7405416	2013-08-27
7641349	7405416	2010-01-05
9891012	7405416	2018-02-13
9066412	7405416	2015-06-23
8513629	7405416	2013-08-20
9544983	7405416	2017-01-10
8446928	7405416	2013-05-21
7608846	7405416	2009-10-27
9125285	7405416	2015-09-01
8198615	7405416	2012-06-12
8604452	7405416	2013-12-10
9669334	7405416	2017-06-06
8785895	7405416	2014-07-22
8698112	7405416	2014-04-15
8872145	7405416	2014-10-28
8263953	7405416	2012-09-11
8629417	7405416	2014-01-14
9233782	7405416	2016-01-12
9655222	7405416	2017-05-16
8035092	7405416	2011-10-11
7655925	7405416	2010-02-02
9192038	7405416	2015-11-17
9057954	7405416	2015-06-16
8927951	7405416	2015-01-06
9271381	7405416	2016-02-23
8654438	7405416	2014-02-18
9465307	7405416	2016-10-11
8872126	7405416	2014-10-28
8816305	7405416	2014-08-26
8704200	7405416	2014-04-22
9078334	7405416	2015-07-07
9632418	7405416	2017-04-25
7671349	7405416	2010-03-02
9516730	7405416	2016-12-06
7842937	7439530	2010-11-30
8263953	7439530	2012-09-11
7683355	7439530	2010-03-23
8324601	7439530	2012-12-04
9516730	7439530	2016-12-06
9307624	7439530	2016-04-05
9411238	7439530	2016-08-09
7916388	7439530	2011-03-29
9305764	7439530	2016-04-05
8654438	7439530	2014-02-18
9271381	7439530	2016-02-23
9576785	7439530	2017-02-21
8519366	7439530	2013-08-27
8513629	7439530	2013-08-20
9099836	7439530	2015-08-04
8502178	7439530	2013-08-06
9609732	7439530	2017-03-28
8000361	7439530	2011-08-16
8559099	7439530	2013-10-15
8633459	7439530	2014-01-21
8283643	7439530	2012-10-09
7928417	7439530	2011-04-19
8304752	7439530	2012-11-06
8629417	7439530	2014-01-14
8462425	7439530	2013-06-11
8704200	7439530	2014-04-22
8514486	7439530	2013-08-20
8969838	7439530	2015-03-03
9066412	7439530	2015-06-23
8604452	7439530	2013-12-10
7641349	7439530	2010-01-05
9078334	7439530	2015-07-07
9741553	7439530	2017-08-22
8653437	7439530	2014-02-18
9748086	7439530	2017-08-29
9678262	7439530	2017-06-13
9544983	7439530	2017-01-10
9922814	7439530	2018-03-20
8461560	7439530	2013-06-11
8017924	7439530	2011-09-13
8263953	7449703	2012-09-11
8829477	7449703	2014-09-09
9039957	7449703	2015-05-26
9097434	7449703	2015-08-04
9153414	7449703	2015-10-06
9392678	7449703	2016-07-12
9632418	7449703	2017-04-25
9233782	7449703	2016-01-12
9544983	7449703	2017-01-10
8993987	7449703	2015-03-31
8497489	7449703	2013-07-30
8227771	7449703	2012-07-24
8969838	7449703	2015-03-03
7838854	7449703	2010-11-23
9669334	7449703	2017-06-06
9029813	7449703	2015-05-12
8158960	7449703	2012-04-17
8816305	7449703	2014-08-26
8444028	7449703	2013-05-21
9000405	7449704	2015-04-07
8304752	7449704	2012-11-06
8872144	7449704	2014-10-28
7692171	7449704	2010-04-06
7566891	7449704	2009-07-28
7777198	7449704	2010-08-17
7589336	7449704	2009-09-15
8431916	7449704	2013-04-30
9453801	7449704	2016-09-27
9167679	7449704	2015-10-20
9318864	7449704	2016-04-19
7663121	7449704	2010-02-16
7909595	7449704	2011-03-22
8993976	7449704	2015-03-31
8203126	7449704	2012-06-19
9918375	7453077	2018-03-13
8629417	7453077	2014-01-14
9832853	7453077	2017-11-28
8304752	7453077	2012-11-06
8242474	7453077	2012-08-14
8314398	7453077	2012-11-20
8648999	7453077	2014-02-11
8604452	7465946	2013-12-10
9544983	7465946	2017-01-10
7641349	7465946	2010-01-05
9669334	7465946	2017-06-06
8785895	7465946	2014-07-22
9029813	7465946	2015-05-12
8569721	7465946	2013-10-29
8283643	7465946	2012-10-09
7599470	7465946	2009-10-06
8969838	7465946	2015-03-03
9000404	7465946	2015-04-07
8653437	7465946	2014-02-18
8704200	7465946	2014-04-22
8462425	7465946	2013-06-11
9585236	7465946	2017-02-28
8633459	7465946	2014-01-21
8816305	7465946	2014-08-26
8654438	7465946	2014-02-18
9066412	7465946	2015-06-23
9510433	7465946	2016-11-29
8263953	7465946	2012-09-11
8513629	7465946	2013-08-20
9516730	7465946	2016-12-06
9271381	7465946	2016-02-23
7897947	7482609	2011-03-01
8017924	7482609	2011-09-13
7928417	7482609	2011-04-19
7683355	7482609	2010-03-23
9429858	7482609	2016-08-30
8654438	7482609	2014-02-18
9713239	7482609	2017-07-18
8704200	7482609	2014-04-22
8158960	7482609	2012-04-17
9167679	7482609	2015-10-20
9665007	7482609	2017-05-30
8395079	7482609	2013-03-12
8872144	7482609	2014-10-28
9625810	7482609	2017-04-18
8319201	7482609	2012-11-27
9000405	7482609	2015-04-07
9295147	7482609	2016-03-22
7928416	7482609	2011-04-19
9411238	7482609	2016-08-09
7615766	7525111	2009-11-10
9476841	7525111	2016-10-25
9052615	7525111	2015-06-09
9332625	7525111	2016-05-03
9429847	7525111	2016-08-30
8519366	7525111	2013-08-27
8901522	7525111	2014-12-02
8629417	7525111	2014-01-14
8368040	7589337	2013-02-05
9439276	7589337	2016-09-06
9686845	7589337	2017-06-20
9468082	7589337	2016-10-11
9277635	7589337	2016-03-01
9131589	7589337	2015-09-08
8396190	7589337	2013-03-12
8283643	7589337	2012-10-09
7683355	7589337	2010-03-23
8129700	7589337	2012-03-06
9762024	7589337	2017-09-12
8698113	7598509	2014-04-15
8502178	7598509	2013-08-06
8173985	7598509	2012-05-08
9609732	7598509	2017-03-28
9510433	7598509	2016-11-29
8654438	7598509	2014-02-18
8263953	7598509	2012-09-11
8304752	7598509	2012-11-06
8000212	7598509	2011-08-16
7830505	7598509	2010-11-09
7842937	7598509	2010-11-30
8283643	7598509	2012-10-09
8462425	7598509	2013-06-11
8604452	7598509	2013-12-10
9335637	7598509	2016-05-10
8653437	7598509	2014-02-18
8324601	7598509	2012-12-04
8841641	7642533	2014-09-23
8809819	7642533	2014-08-19
